XYDATA
# File generated by Mantid, Instrument POWGEN
# The X-axis unit is: Time-of-flight, The Y-axis unit is: Counts per microAmp.hour
# Data for spectra :1
# Spectrum 1 
# Time-of-flight              Y                 E
     3945.10594       52.32764344        1.33768357
     3948.26072       53.82470163        1.35139198
     3951.41803       55.09281167        1.36303489
     3954.57786       49.59033641        1.30488981
     3957.74022       55.85748112        1.36632029
     3960.90511       55.08771841        1.35420524
     3964.07252       50.09644509        1.29796259
     3967.24248       52.21129763        1.31484390
     3970.41496       53.86679707        1.32658998
     3973.58999       53.68047806        1.31978711
     3976.76755       54.18179758        1.32113342
     3979.94765       55.72619339        1.33389509
     3983.13030       56.62892159        1.34045175
     3986.31549       51.43909807        1.28568917
     3989.50323       54.99300522        1.31949735
     3992.69351       53.84202468        1.30555671
     3995.88635       53.26176520        1.29769225
     3999.08175       54.42154340        1.30817696
     4002.27969       53.83396545        1.30184405
     4005.48020       52.78800609        1.29086675
     4008.68326       54.52852494        1.30671593
     4011.88889       54.27854331        1.30201370
     4015.09707       51.37332812        1.27059186
     4018.30783       53.34107469        1.28759525
     4021.52115       52.32497146        1.27461395
     4024.73704       53.66358533        1.28441452
     4027.95550       52.26011532        1.26667433
     4031.17654       56.31145064        1.30230202
     4034.40015       51.38014558        1.24953641
     4037.62634       52.82069363        1.25981562
     4040.85511       53.69612579        1.26450990
     4044.08647       52.76460508        1.25203495
     4047.32040       54.83914575        1.26986149
     4050.55693       55.17515491        1.27081221
     4053.79604       54.56108050        1.26268012
     4057.03774       54.82415086        1.26317107
     4060.28203       51.67861521        1.23013492
     4063.52892       56.48335080        1.27431957
     4066.77840       54.85891361        1.25595851
     4070.03048       55.34297527        1.25811539
     4073.28517       54.73799872        1.24996415
     4076.54245       53.89074152        1.23993138
     4079.80234       54.50378890        1.24472000
     4083.06484       53.57757031        1.23447239
     4086.32994       54.49672746        1.24052997
     4089.59766       53.60781204        1.22805187
     4092.86799       53.64424142        1.22405012
     4096.14094       53.66371782        1.21984684
     4099.41650       53.37467474        1.21341515
     4102.69468       54.02366822        1.21741146
     4105.97548       53.09752318        1.20749670
     4109.25891       55.02352830        1.22590589
     4112.54496       53.23566317        1.20887730
     4115.83364       54.12765665        1.21638879
     4119.12495       51.86948489        1.19271309
     4122.41890       54.04175225        1.21085681
     4125.71547       52.39490501        1.19230817
     4129.01469       53.87913186        1.20343634
     4132.31654       54.38520101        1.20518539
     4135.62103       52.88460684        1.18807317
     4138.92816       52.81510334        1.18497619
     4142.23794       54.01746544        1.19467713
     4145.55036       55.09101886        1.20373702
     4148.86544       53.42429565        1.18734378
     4152.18316       53.93684152        1.19113143
     4155.50354       52.20438812        1.17310746
     4158.82657       53.59646779        1.18339461
     4162.15226       53.45767625        1.17839653
     4165.48061       54.75995240        1.18678968
     4168.81163       53.52581094        1.17191864
     4172.14530       55.87395703        1.19112972
     4175.48164       52.67530139        1.15958779
     4178.82065       52.91671706        1.16044265
     4182.16233       54.99182400        1.17832765
     4185.50668       52.83702947        1.15706694
     4188.85371       53.03179959        1.15835370
     4192.20341       51.80043557        1.14655764
     4195.55579       56.37598248        1.18733603
     4198.91085       53.41295207        1.15772615
     4202.26860       51.85150914        1.13988971
     4205.62903       54.88831603        1.16429752
     4208.99214       54.65458317        1.15852661
     4212.35795       54.33771461        1.15260723
     4215.72645       53.53138124        1.14328038
     4219.09764       52.86723672        1.13595865
     4222.47153       53.86427835        1.14367158
     4225.84811       52.97581776        1.13326053
     4229.22740       52.84252862        1.12882895
     4232.60938       53.77007027        1.13353622
     4235.99408       54.13677698        1.13329410
     4239.38148       51.41151209        1.10527940
     4242.77158       53.51518331        1.12248988
     4246.16440       52.68097983        1.11342496
     4249.55993       53.86279708        1.12296343
     4252.95818       55.68650189        1.13787708
     4256.35915       54.77749414        1.12848540
     4259.76283       53.07818821        1.11235558
     4263.16924       53.40101747        1.11411366
     4266.57837       53.89249380        1.11639453
     4269.99022       53.74037239        1.11240122
     4273.40481       55.15070982        1.12253212
     4276.82212       54.73096748        1.11669379
     4280.24217       53.95690780        1.10775213
     4283.66495       53.20734801        1.09907344
     4287.09047       52.78544737        1.09333446
     4290.51873       53.37380563        1.09671081
     4293.94973       54.37181236        1.10342945
     4297.38348       54.22696046        1.09992320
     4300.81997       54.31373803        1.09875243
     4304.25921       55.90019047        1.11099050
     4307.70120       50.97267447        1.06542122
     4311.14594       53.12088295        1.08298782
     4314.59343       54.00356983        1.08871256
     4318.04369       53.99024652        1.08651895
     4321.49670       54.87551178        1.09296842
     4324.95247       53.10013087        1.07682746
     4328.41101       54.11584740        1.08629261
     4331.87231       53.68668553        1.08369659
     4335.33638       53.58908035        1.08376653
     4338.80322       52.83111376        1.07713080
     4342.27283       52.66629597        1.07416333
     4345.74522       55.69734010        1.09784109
     4349.22038       52.81923510        1.07015853
     4352.69832       54.78611298        1.08566583
     4356.17905       52.77884185        1.06717829
     4359.66256       54.76938120        1.08329310
     4363.14885       53.11385740        1.06649271
     4366.63793       52.54634979        1.05775541
     4370.12980       53.14575192        1.05893718
     4373.62446       53.21399580        1.05600197
     4377.12192       52.91861081        1.05077476
     4380.62218       55.71139486        1.07269794
     4384.12523       54.99174934        1.06428026
     4387.63108       52.01297392        1.03619227
     4391.13974       55.04911924        1.06102983
     4394.65121       55.29293985        1.06206298
     4398.16548       54.42366113        1.05360747
     4401.68256       53.51648359        1.04441062
     4405.20246       54.22682402        1.04868034
     4408.72517       55.63392455        1.05827133
     4412.25069       54.44344800        1.04545870
     4415.77904       52.73310148        1.02859251
     4419.31021       54.25595617        1.04032237
     4422.84420       55.12786593        1.04651578
     4426.38102       55.14276290        1.04540638
     4429.92066       52.36501206        1.02034438
     4433.46314       53.02861115        1.02488173
     4437.00845       55.01319282        1.04046997
     4440.55659       51.72016257        1.01044918
     4444.10757       52.30713212        1.01295783
     4447.66140       54.94270122        1.03259202
     4451.21806       52.37674401        1.00797218
