"limits",0.5385265981901188,5.248569705275804
"masked X","X","obs","calc","bkg","diff"
--,3390.572913768,43.67110632731451,0.0,0.0,-31.60888137163082
--,3393.284254492,47.994807639210464,0.0,0.0,-31.60888137163082
--,3395.9977633945,47.10907004204154,0.0,0.0,-31.60888137163082
--,3398.7134422100003,52.42117689288433,0.0,0.0,-31.60888137163082
--,3401.4312926735,53.37448893979143,0.0,0.0,-31.60888137163082
--,3404.1513165210004,47.80465157978325,0.0,0.0,-31.60888137163082
--,3406.873515491,45.3389501372928,0.0,0.0,-31.60888137163082
--,3409.5978913235003,54.16152396843089,0.0,0.0,-31.60888137163082
--,3412.3244457585,53.64762095026085,0.0,0.0,-31.60888137163082
--,3415.053180538,46.690785174134206,0.0,0.0,-31.60888137163082
--,3417.784097406,48.50823972006562,0.0,0.0,-31.60888137163082
--,3420.5171981075,45.54715892071316,0.0,0.0,-31.60888137163082
--,3423.252484389,48.56544066401432,0.0,0.0,-31.60888137163082
--,3425.9899579975,52.6027079179273,0.0,0.0,-31.60888137163082
--,3428.7296206825004,43.942111401072935,0.0,0.0,-31.60888137163082
--,3431.4714741945,47.46493050808469,0.0,0.0,-31.60888137163082
--,3434.2155202855,54.18863462747006,0.0,0.0,-31.60888137163082
--,3436.961760709,52.17542327303628,0.0,0.0,-31.60888137163082
--,3439.7101972194996,46.900894402255794,0.0,0.0,-31.60888137163082
--,3442.4608315735,48.443836689332045,0.0,0.0,-31.60888137163082
--,3445.2136655285003,48.44853103143056,0.0,0.0,-31.60888137163082
--,3447.968700843,48.60314325717652,0.0,0.0,-31.60888137163082
--,3450.7259392775,48.56331235995867,0.0,0.0,-31.60888137163082
--,3453.485382594,50.429453016164345,0.0,0.0,-31.60888137163082
--,3456.2470325555005,45.728400474051455,0.0,0.0,-31.60888137163082
--,3459.010890927,44.40628954626586,0.0,0.0,-31.60888137163082
--,3461.7769594740003,48.57247027056622,0.0,0.0,-31.60888137163082
--,3464.5452399640003,52.686877641846365,0.0,0.0,-31.60888137163082
--,3467.3157341660003,47.46562896867295,0.0,0.0,-31.60888137163082
--,3470.0884438499997,48.74282686863021,0.0,0.0,-31.60888137163082
--,3472.863370788,51.446971888835265,0.0,0.0,-31.60888137163082
--,3475.6405167525,48.35817336318057,0.0,0.0,-31.60888137163082
--,3478.4198835185002,51.36137782659847,0.0,0.0,-31.60888137163082
--,3481.2014728619997,48.40317532836454,0.0,0.0,-31.60888137163082
--,3483.9852865599996,43.25460732044696,0.0,0.0,-31.60888137163082
--,3486.7713263915,51.922297862241514,0.0,0.0,-31.60888137163082
--,3489.5595941365,46.557021694106794,0.0,0.0,-31.60888137163082
--,3492.3500915765,44.93940018863681,0.0,0.0,-31.60888137163082
--,3495.1428204945,50.89477694675851,0.0,0.0,-31.60888137163082
--,3497.937782675,49.70972233184568,0.0,0.0,-31.60888137163082
--,3500.7349799040003,51.78247459685444,0.0,0.0,-31.60888137163082
--,3503.534413969,47.285562063633726,0.0,0.0,-31.60888137163082
--,3506.3360866585,45.74562260638889,0.0,0.0,-31.60888137163082
--,3509.1399997625003,50.117359252078124,0.0,0.0,-31.60888137163082
--,3511.9461550729998,47.467194280968826,0.0,0.0,-31.60888137163082
--,3514.7545543829997,44.00910873742618,0.0,0.0,-31.60888137163082
--,3517.5651994864998,51.0731627005353,0.0,0.0,-31.60888137163082
--,3520.3780921795,49.1240858423305,0.0,0.0,-31.60888137163082
--,3523.1932342595,55.12532631603237,0.0,0.0,-31.60888137163082
--,3526.010627525,48.79709025467046,0.0,0.0,-31.60888137163082
--,3528.8302737765002,51.959029645405316,0.0,0.0,-31.60888137163082
